"Alue","Vuosi","Koulutussektori","Ulkomaalaiset opiskelijat","Vieraskieliset opiskelijat"
"Pelkosenniemi","2021","Perusasteen jälkeinen koulutus yhteensä",0,0
"Pelkosenniemi","2021","Lukiokoulutus",0,0
"Pelkosenniemi","2021","Ammatillinen koulutus",0,0
"Pelkosenniemi","2021","Ammattikorkeakoulutus",0,0
"Pelkosenniemi","2021","Yliopistokoulutus",0,0
"Pelkosenniemi","2022","Perusopetus",0,3
"Pelkosenniemi","2022","Perusasteen jälkeinen koulutus yhteensä",0,0
"Pelkosenniemi","2022","Lukiokoulutus",0,0
"Pelkosenniemi","2022","Ammatillinen koulutus",0,0
"Pelkosenniemi","2022","Ammattikorkeakoulutus",0,0
"Pelkosenniemi","2022","Yliopistokoulutus",0,0
"Pello","2004","Perusopetus",0,0
"Pello","2004","Perusasteen jälkeinen koulutus yhteensä",0,0
"Pello","2004","Lukiokoulutus",0,0
"Pello","2004","Ammatillinen koulutus",0,0
"Pello","2004","Ammattikorkeakoulutus",0,0
"Pello","2004","Yliopistokoulutus",0,0
"Pello","2005","Perusopetus",0,0
"Pello","2005","Perusasteen jälkeinen koulutus yhteensä",0,0
"Pello","2005","Lukiokoulutus",0,0
"Pello","2005","Ammatillinen koulutus",0,0
"Pello","2005","Ammattikorkeakoulutus",0,0
"Pello","2005","Yliopistokoulutus",0,0
"Pello","2006","Perusopetus",0,0
"Pello","2006","Perusasteen jälkeinen koulutus yhteensä",1,0
"Pello","2006","Lukiokoulutus",0,0
"Pello","2006","Ammatillinen koulutus",1,0
"Pello","2006","Ammattikorkeakoulutus",0,0
"Pello","2006","Yliopistokoulutus",0,0
"Pello","2007","Perusopetus",0,0
"Pello","2007","Perusasteen jälkeinen koulutus yhteensä",0,0
"Pello","2007","Lukiokoulutus",0,0
"Pello","2007","Ammatillinen koulutus",0,0
"Pello","2007","Ammattikorkeakoulutus",0,0
"Pello","2007","Yliopistokoulutus",0,0
"Pello","2008","Perusopetus",0,0
"Pello","2008","Perusasteen jälkeinen koulutus yhteensä",0,0
"Pello","2008","Lukiokoulutus",0,0
"Pello","2008","Ammatillinen koulutus",0,0
"Pello","2008","Ammattikorkeakoulutus",0,0
"Pello","2008","Yliopistokoulutus",0,0
"Pello","2009","Perusopetus",0,0
"Pello","2009","Perusasteen jälkeinen koulutus yhteensä",0,0
"Pello","2009","Lukiokoulutus",0,0
"Pello","2009","Ammatillinen koulutus",0,0
"Pello","2009","Ammattikorkeakoulutus",0,0
"Pello","2009","Yliopistokoulutus",0,0
"Pello","2010","Perusopetus",0,0
"Pello","2010","Perusasteen jälkeinen koulutus yhteensä",0,0
"Pello","2010","Lukiokoulutus",0,0
"Pello","2010","Ammatillinen koulutus",0,0
"Pello","2010","Ammattikorkeakoulutus",0,0
"Pello","2010","Yliopistokoulutus",0,0
"Pello","2011","Perusopetus",0,0
"Pello","2011","Perusasteen jälkeinen koulutus yhteensä",0,0
"Pello","2011","Lukiokoulutus",0,0
"Pello","2011","Ammatillinen koulutus",0,0
"Pello","2011","Ammattikorkeakoulutus",0,0
"Pello","2011","Yliopistokoulutus",0,0
"Pello","2012","Perusopetus",0,0
"Pello","2012","Perusasteen jälkeinen koulutus yhteensä",0,0
"Pello","2012","Lukiokoulutus",0,0
"Pello","2012","Ammatillinen koulutus",0,0
"Pello","2012","Ammattikorkeakoulutus",0,0
"Pello","2012","Yliopistokoulutus",0,0
"Pello","2013","Perusopetus",0,0
"Pello","2013","Perusasteen jälkeinen koulutus yhteensä",0,0
"Pello","2013","Lukiokoulutus",0,0
"Pello","2013","Ammatillinen koulutus",0,0
"Pello","2013","Ammattikorkeakoulutus",0,0
"Pello","2013","Yliopistokoulutus",0,0
"Pello","2014","Perusopetus",0,0
"Pello","2014","Perusasteen jälkeinen koulutus yhteensä",1,1
"Pello","2014","Lukiokoulutus",0,0
"Pello","2014","Ammatillinen koulutus",1,1
"Pello","2014","Ammattikorkeakoulutus",0,0
"Pello","2014","Yliopistokoulutus",0,0
"Pello","2015","Perusopetus",0,0
"Pello","2015","Perusasteen jälkeinen koulutus yhteensä",0,0
"Pello","2015","Lukiokoulutus",0,0
"Pello","2015","Ammatillinen koulutus",0,0
"Pello","2015","Ammattikorkeakoulutus",0,0
"Pello","2015","Yliopistokoulutus",0,0
"Pello","2016","Perusopetus",0,0
"Pello","2016","Perusasteen jälkeinen koulutus yhteensä",0,0
"Pello","2016","Lukiokoulutus",0,0
"Pello","2016","Ammatillinen koulutus",0,0
"Pello","2016","Ammattikorkeakoulutus",0,0
"Pello","2016","Yliopistokoulutus",0,0
"Pello","2017","Perusopetus",0,0
"Pello","2017","Perusasteen jälkeinen koulutus yhteensä",0,0
"Pello","2017","Lukiokoulutus",0,0
"Pello","2017","Ammatillinen koulutus",0,0
"Pello","2017","Ammattikorkeakoulutus",0,0
"Pello","2017","Yliopistokoulutus",0,0
"Pello","2018","Perusopetus",0,0
"Pello","2018","Perusasteen jälkeinen koulutus yhteensä",1,1
"Pello","2018","Lukiokoulutus",1,1
"Pello","2018","Ammatillinen koulutus",0,0
"Pello","2018","Ammattikorkeakoulutus",0,0
"Pello","2018","Yliopistokoulutus",0,0
"Pello","2019","Perusopetus",0,0
"Pello","2019","Perusasteen jälkeinen koulutus yhteensä",1,2
"Pello","2019","Lukiokoulutus",1,1
"Pello","2019","Ammatillinen koulutus",0,1
"Pello","2019","Ammattikorkeakoulutus",0,0
"Pello","2019","Yliopistokoulutus",0,0
"Pello","2020","Perusopetus",1,1
"Pello","2020","Perusasteen jälkeinen koulutus yhteensä",2,2
"Pello","2020","Lukiokoulutus",1,1
"Pello","2020","Ammatillinen koulutus",1,1
"Pello","2020","Ammattikorkeakoulutus",0,0
"Pello","2020","Yliopistokoulutus",0,0
"Pello","2021","Perusopetus",2,3
"Pello","2021","Perusasteen jälkeinen koulutus yhteensä",1,0
"Pello","2021","Lukiokoulutus",0,0
"Pello","2021","Ammatillinen koulutus",1,0
"Pello","2021","Ammattikorkeakoulutus",0,0
"Pello","2021","Yliopistokoulutus",0,0
"Pello","2022","Perusopetus",2,3
"Pello","2022","Perusasteen jälkeinen koulutus yhteensä",2,1
"Pello","2022","Lukiokoulutus",1,1
"Pello","2022","Ammatillinen koulutus",1,0
"Pello","2022","Ammattikorkeakoulutus",0,0
"Pello","2022","Yliopistokoulutus",0,0
"Perho","2004","Perusopetus",0,0
"Perho","2004","Perusasteen jälkeinen koulutus yhteensä",6,7
"Perho","2004","Lukiokoulutus",0,0
"Perho","2004","Ammatillinen koulutus",6,7
"Perho","2004","Ammattikorkeakoulutus",0,0
"Perho","2004","Yliopistokoulutus",0,0
"Perho","2005","Perusopetus",0,0
"Perho","2005","Perusasteen jälkeinen koulutus yhteensä",8,10
"Perho","2005","Lukiokoulutus",1,1
"Perho","2005","Ammatillinen koulutus",7,9
"Perho","2005","Ammattikorkeakoulutus",0,0
"Perho","2005","Yliopistokoulutus",0,0
"Perho","2006","Perusopetus",0,0
"Perho","2006","Perusasteen jälkeinen koulutus yhteensä",6,6
"Perho","2006","Lukiokoulutus",0,0
"Perho","2006","Ammatillinen koulutus",6,6
"Perho","2006","Ammattikorkeakoulutus",0,0
"Perho","2006","Yliopistokoulutus",0,0
"Perho","2007","Perusopetus",0,0
"Perho","2007","Perusasteen jälkeinen koulutus yhteensä",4,5
"Perho","2007","Lukiokoulutus",0,0
"Perho","2007","Ammatillinen koulutus",4,5
"Perho","2007","Ammattikorkeakoulutus",0,0
"Perho","2007","Yliopistokoulutus",0,0
"Perho","2008","Perusopetus",0,0
"Perho","2008","Perusasteen jälkeinen koulutus yhteensä",5,6
"Perho","2008","Lukiokoulutus",0,0
"Perho","2008","Ammatillinen koulutus",5,6
"Perho","2008","Ammattikorkeakoulutus",0,0
"Perho","2008","Yliopistokoulutus",0,0
"Perho","2009","Perusopetus",0,0
"Perho","2009","Perusasteen jälkeinen koulutus yhteensä",4,5
"Perho","2009","Lukiokoulutus",1,1
"Perho","2009","Ammatillinen koulutus",3,4
"Perho","2009","Ammattikorkeakoulutus",0,0
"Perho","2009","Yliopistokoulutus",0,0
"Perho","2010","Perusopetus",0,0
"Perho","2010","Perusasteen jälkeinen koulutus yhteensä",2,2
"Perho","2010","Lukiokoulutus",1,1
"Perho","2010","Ammatillinen koulutus",1,1
"Perho","2010","Ammattikorkeakoulutus",0,0
"Perho","2010","Yliopistokoulutus",0,0
"Perho","2011","Perusopetus",0,0
"Perho","2011","Perusasteen jälkeinen koulutus yhteensä",10,11
"Perho","2011","Lukiokoulutus",1,1
"Perho","2011","Ammatillinen koulutus",9,10
"Perho","2011","Ammattikorkeakoulutus",0,0
"Perho","2011","Yliopistokoulutus",0,0
"Perho","2012","Perusopetus",0,0
"Perho","2012","Perusasteen jälkeinen koulutus yhteensä",11,12
"Perho","2012","Lukiokoulutus",0,0
"Perho","2012","Ammatillinen koulutus",11,12
"Perho","2012","Ammattikorkeakoulutus",0,0
"Perho","2012","Yliopistokoulutus",0,0
"Perho","2013","Perusopetus",0,0
"Perho","2013","Perusasteen jälkeinen koulutus yhteensä",15,16
"Perho","2013","Lukiokoulutus",0,0
"Perho","2013","Ammatillinen koulutus",15,16
"Perho","2013","Ammattikorkeakoulutus",0,0
"Perho","2013","Yliopistokoulutus",0,0
"Perho","2014","Perusopetus",0,0
"Perho","2014","Perusasteen jälkeinen koulutus yhteensä",12,12
"Perho","2014","Lukiokoulutus",0,0
"Perho","2014","Ammatillinen koulutus",12,12
"Perho","2014","Ammattikorkeakoulutus",0,0
"Perho","2014","Yliopistokoulutus",0,0
"Perho","2015","Perusopetus",0,0
"Perho","2015","Perusasteen jälkeinen koulutus yhteensä",1,1
"Perho","2015","Lukiokoulutus",0,0
"Perho","2015","Ammatillinen koulutus",1,1
"Perho","2015","Ammattikorkeakoulutus",0,0
"Perho","2015","Yliopistokoulutus",0,0
"Perho","2016","Perusopetus",0,0
"Perho","2016","Perusasteen jälkeinen koulutus yhteensä",1,2
"Perho","2016","Lukiokoulutus",0,0
"Perho","2016","Ammatillinen koulutus",1,2
"Perho","2016","Ammattikorkeakoulutus",0,0
"Perho","2016","Yliopistokoulutus",0,0
"Perho","2017","Perusopetus",0,0
"Perho","2017","Perusasteen jälkeinen koulutus yhteensä",0,1
"Perho","2017","Lukiokoulutus",0,0
"Perho","2017","Ammatillinen koulutus",0,1
"Perho","2017","Ammattikorkeakoulutus",0,0
"Perho","2017","Yliopistokoulutus",0,0
"Perho","2018","Perusopetus",0,0
"Perho","2018","Perusasteen jälkeinen koulutus yhteensä",2,1
"Perho","2018","Lukiokoulutus",2,1
"Perho","2018","Ammatillinen koulutus",0,0
"Perho","2018","Ammattikorkeakoulutus",0,0
"Perho","2018","Yliopistokoulutus",0,0
"Perho","2019","Perusopetus",0,0
"Perho","2019","Perusasteen jälkeinen koulutus yhteensä",2,3
"Perho","2019","Lukiokoulutus",1,1
"Perho","2019","Ammatillinen koulutus",1,2
"Perho","2019","Ammattikorkeakoulutus",0,0
"Perho","2019","Yliopistokoulutus",0,0
"Perho","2020","Perusopetus",1,4
"Perho","2020","Perusasteen jälkeinen koulutus yhteensä",1,2
"Perho","2020","Lukiokoulutus",0,0
"Perho","2020","Ammatillinen koulutus",1,2
"Perho","2020","Ammattikorkeakoulutus",0,0
"Perho","2020","Yliopistokoulutus",0,0
"Perho","2021","Perusopetus",0,2
"Perho","2021","Perusasteen jälkeinen koulutus yhteensä",4,4
"Perho","2021","Lukiokoulutus",1,1
"Perho","2021","Ammatillinen koulutus",3,3
"Perho","2021","Ammattikorkeakoulutus",0,0
"Perho","2021","Yliopistokoulutus",0,0
"Perho","2022","Perusopetus",0,1
"Perho","2022","Perusasteen jälkeinen koulutus yhteensä",4,5
"Perho","2022","Lukiokoulutus",1,1
"Perho","2022","Ammatillinen koulutus",3,4
"Perho","2022","Ammattikorkeakoulutus",0,0
"Perho","2022","Yliopistokoulutus",0,0
"Pertunmaa","2004","Perusopetus",0,0
"Pertunmaa","2004","Perusasteen jälkeinen koulutus yhteensä",0,0
"Pertunmaa","2004","Lukiokoulutus",0,0
"Pertunmaa","2004","Ammatillinen koulutus",0,0
"Pertunmaa","2004","Ammattikorkeakoulutus",0,0
"Pertunmaa","2004","Yliopistokoulutus",0,0
"Pertunmaa","2005","Perusopetus",0,0
"Pertunmaa","2005","Perusasteen jälkeinen koulutus yhteensä",0,0
"Pertunmaa","2005","Lukiokoulutus",0,0
"Pertunmaa","2005","Ammatillinen koulutus",0,0
"Pertunmaa","2005","Ammattikorkeakoulutus",0,0
"Pertunmaa","2005","Yliopistokoulutus",0,0
"Pertunmaa","2006","Perusopetus",0,0
"Pertunmaa","2006","Perusasteen jälkeinen koulutus yhteensä",0,0
"Pertunmaa","2006","Lukiokoulutus",0,0
"Pertunmaa","2006","Ammatillinen koulutus",0,0
"Pertunmaa","2006","Ammattikorkeakoulutus",0,0
"Pertunmaa","2006","Yliopistokoulutus",0,0
"Pertunmaa","2007","Perusopetus",0,0
"Pertunmaa","2007","Perusasteen jälkeinen koulutus yhteensä",0,0
"Pertunmaa","2007","Lukiokoulutus",0,0
"Pertunmaa","2007","Ammatillinen koulutus",0,0
"Pertunmaa","2007","Ammattikorkeakoulutus",0,0
"Pertunmaa","2007","Yliopistokoulutus",0,0
"Pertunmaa","2008","Perusopetus",0,0
"Pertunmaa","2008","Perusasteen jälkeinen koulutus yhteensä",0,0
"Pertunmaa","2008","Lukiokoulutus",0,0
"Pertunmaa","2008","Ammatillinen koulutus",0,0
"Pertunmaa","2008","Ammattikorkeakoulutus",0,0
"Pertunmaa","2008","Yliopistokoulutus",0,0
"Pertunmaa","2009","Perusopetus",0,0
"Pertunmaa","2009","Perusasteen jälkeinen koulutus yhteensä",0,0
"Pertunmaa","2009","Lukiokoulutus",0,0
"Pertunmaa","2009","Ammatillinen koulutus",0,0
"Pertunmaa","2009","Ammattikorkeakoulutus",0,0
"Pertunmaa","2009","Yliopistokoulutus",0,0
"Pertunmaa","2010","Perusopetus",0,0
"Pertunmaa","2010","Perusasteen jälkeinen koulutus yhteensä",0,0
"Pertunmaa","2010","Lukiokoulutus",0,0
"Pertunmaa","2010","Ammatillinen koulutus",0,0
"Pertunmaa","2010","Ammattikorkeakoulutus",0,0
"Pertunmaa","2010","Yliopistokoulutus",0,0
"Pertunmaa","2011","Perusopetus",0,0
"Pertunmaa","2011","Perusasteen jälkeinen koulutus yhteensä",0,0
"Pertunmaa","2011","Lukiokoulutus",0,0
"Pertunmaa","2011","Ammatillinen koulutus",0,0
"Pertunmaa","2011","Ammattikorkeakoulutus",0,0
"Pertunmaa","2011","Yliopistokoulutus",0,0
"Pertunmaa","2012","Perusopetus",0,0
"Pertunmaa","2012","Perusasteen jälkeinen koulutus yhteensä",0,0
"Pertunmaa","2012","Lukiokoulutus",0,0
"Pertunmaa","2012","Ammatillinen koulutus",0,0
"Pertunmaa","2012","Ammattikorkeakoulutus",0,0
"Pertunmaa","2012","Yliopistokoulutus",0,0
"Pertunmaa","2013","Perusopetus",0,0
"Pertunmaa","2013","Perusasteen jälkeinen koulutus yhteensä",0,0
"Pertunmaa","2013","Lukiokoulutus",0,0
"Pertunmaa","2013","Ammatillinen koulutus",0,0
"Pertunmaa","2013","Ammattikorkeakoulutus",0,0
"Pertunmaa","2013","Yliopistokoulutus",0,0
"Pertunmaa","2014","Perusopetus",0,0
"Pertunmaa","2014","Perusasteen jälkeinen koulutus yhteensä",0,0
"Pertunmaa","2014","Lukiokoulutus",0,0
"Pertunmaa","2014","Ammatillinen koulutus",0,0
"Pertunmaa","2014","Ammattikorkeakoulutus",0,0
"Pertunmaa","2014","Yliopistokoulutus",0,0
"Pertunmaa","2015","Perusopetus",0,0
"Pertunmaa","2015","Perusasteen jälkeinen koulutus yhteensä",0,0
"Pertunmaa","2015","Lukiokoulutus",0,0
"Pertunmaa","2015","Ammatillinen koulutus",0,0
"Pertunmaa","2015","Ammattikorkeakoulutus",0,0
"Pertunmaa","2015","Yliopistokoulutus",0,0
"Pertunmaa","2016","Perusopetus",0,0
"Pertunmaa","2016","Perusasteen jälkeinen koulutus yhteensä",0,0
"Pertunmaa","2016","Lukiokoulutus",0,0
"Pertunmaa","2016","Ammatillinen koulutus",0,0
"Pertunmaa","2016","Ammattikorkeakoulutus",0,0
"Pertunmaa","2016","Yliopistokoulutus",0,0
"Pertunmaa","2017","Perusopetus",0,0
"Pertunmaa","2017","Perusasteen jälkeinen koulutus yhteensä",0,0
"Pertunmaa","2017","Lukiokoulutus",0,0
"Pertunmaa","2017","Ammatillinen koulutus",0,0
"Pertunmaa","2017","Ammattikorkeakoulutus",0,0
"Pertunmaa","2017","Yliopistokoulutus",0,0
"Pertunmaa","2018","Perusopetus",0,0
"Pertunmaa","2018","Perusasteen jälkeinen koulutus yhteensä",0,0
"Pertunmaa","2018","Lukiokoulutus",0,0
"Pertunmaa","2018","Ammatillinen koulutus",0,0
"Pertunmaa","2018","Ammattikorkeakoulutus",0,0
"Pertunmaa","2018","Yliopistokoulutus",0,0
"Pertunmaa","2019","Perusopetus",0,0
"Pertunmaa","2019","Perusasteen jälkeinen koulutus yhteensä",0,0
"Pertunmaa","2019","Lukiokoulutus",0,0
"Pertunmaa","2019","Ammatillinen koulutus",0,0
"Pertunmaa","2019","Ammattikorkeakoulutus",0,0
"Pertunmaa","2019","Yliopistokoulutus",0,0
"Pertunmaa","2020","Perusopetus",1,0
"Pertunmaa","2020","Perusasteen jälkeinen koulutus yhteensä",0,0
"Pertunmaa","2020","Lukiokoulutus",0,0
"Pertunmaa","2020","Ammatillinen koulutus",0,0
"Pertunmaa","2020","Ammattikorkeakoulutus",0,0
"Pertunmaa","2020","Yliopistokoulutus",0,0
"Pertunmaa","2021","Perusopetus",2,1
"Pertunmaa","2021","Perusasteen jälkeinen koulutus yhteensä",0,0
"Pertunmaa","2021","Lukiokoulutus",0,0
"Pertunmaa","2021","Ammatillinen koulutus",0,0
"Pertunmaa","2021","Ammattikorkeakoulutus",0,0
"Pertunmaa","2021","Yliopistokoulutus",0,0
"Pertunmaa","2022","Perusopetus",3,4
"Pertunmaa","2022","Perusasteen jälkeinen koulutus yhteensä",0,0
"Pertunmaa","2022","Lukiokoulutus",0,0
"Pertunmaa","2022","Ammatillinen koulutus",0,0
"Pertunmaa","2022","Ammattikorkeakoulutus",0,0
"Pertunmaa","2022","Yliopistokoulutus",0,0
"Petäjävesi","2004","Perusopetus",0,0
"Petäjävesi","2004","Perusasteen jälkeinen koulutus yhteensä",2,4
"Petäjävesi","2004","Lukiokoulutus",0,1
"Petäjävesi","2004","Ammatillinen koulutus",2,3
"Petäjävesi","2004","Ammattikorkeakoulutus",0,0
"Petäjävesi","2004","Yliopistokoulutus",0,0
"Petäjävesi","2005","Perusopetus",0,0
"Petäjävesi","2005","Perusasteen jälkeinen koulutus yhteensä",1,3
"Petäjävesi","2005","Lukiokoulutus",0,0
"Petäjävesi","2005","Ammatillinen koulutus",1,3
"Petäjävesi","2005","Ammattikorkeakoulutus",0,0
"Petäjävesi","2005","Yliopistokoulutus",0,0
"Petäjävesi","2006","Perusopetus",0,0
"Petäjävesi","2006","Perusasteen jälkeinen koulutus yhteensä",4,5
"Petäjävesi","2006","Lukiokoulutus",1,1
"Petäjävesi","2006","Ammatillinen koulutus",3,4
"Petäjävesi","2006","Ammattikorkeakoulutus",0,0
"Petäjävesi","2006","Yliopistokoulutus",0,0
"Petäjävesi","2007","Perusopetus",0,0
"Petäjävesi","2007","Perusasteen jälkeinen koulutus yhteensä",4,3
"Petäjävesi","2007","Lukiokoulutus",0,0
"Petäjävesi","2007","Ammatillinen koulutus",4,3
"Petäjävesi","2007","Ammattikorkeakoulutus",0,0
"Petäjävesi","2007","Yliopistokoulutus",0,0
"Petäjävesi","2008","Perusopetus",0,0
"Petäjävesi","2008","Perusasteen jälkeinen koulutus yhteensä",7,6
"Petäjävesi","2008","Lukiokoulutus",0,0
"Petäjävesi","2008","Ammatillinen koulutus",7,6
"Petäjävesi","2008","Ammattikorkeakoulutus",0,0
"Petäjävesi","2008","Yliopistokoulutus",0,0
"Petäjävesi","2009","Perusopetus",0,0
"Petäjävesi","2009","Perusasteen jälkeinen koulutus yhteensä",10,11
"Petäjävesi","2009","Lukiokoulutus",0,0
"Petäjävesi","2009","Ammatillinen koulutus",10,11
"Petäjävesi","2009","Ammattikorkeakoulutus",0,0
"Petäjävesi","2009","Yliopistokoulutus",0,0
"Petäjävesi","2010","Perusopetus",0,0
"Petäjävesi","2010","Perusasteen jälkeinen koulutus yhteensä",4,5
"Petäjävesi","2010","Lukiokoulutus",0,0
"Petäjävesi","2010","Ammatillinen koulutus",4,5
"Petäjävesi","2010","Ammattikorkeakoulutus",0,0
"Petäjävesi","2010","Yliopistokoulutus",0,0
"Petäjävesi","2011","Perusopetus",0,0
"Petäjävesi","2011","Perusasteen jälkeinen koulutus yhteensä",6,7
"Petäjävesi","2011","Lukiokoulutus",0,0
"Petäjävesi","2011","Ammatillinen koulutus",6,7
"Petäjävesi","2011","Ammattikorkeakoulutus",0,0
"Petäjävesi","2011","Yliopistokoulutus",0,0
"Petäjävesi","2012","Perusopetus",0,0
"Petäjävesi","2012","Perusasteen jälkeinen koulutus yhteensä",5,8
"Petäjävesi","2012","Lukiokoulutus",2,2
"Petäjävesi","2012","Ammatillinen koulutus",3,6
"Petäjävesi","2012","Ammattikorkeakoulutus",0,0
"Petäjävesi","2012","Yliopistokoulutus",0,0
"Petäjävesi","2013","Perusopetus",0,0
"Petäjävesi","2013","Perusasteen jälkeinen koulutus yhteensä",7,11
"Petäjävesi","2013","Lukiokoulutus",0,1
"Petäjävesi","2013","Ammatillinen koulutus",7,10
"Petäjävesi","2013","Ammattikorkeakoulutus",0,0
"Petäjävesi","2013","Yliopistokoulutus",0,0
"Petäjävesi","2014","Perusopetus",0,0
"Petäjävesi","2014","Perusasteen jälkeinen koulutus yhteensä",5,6
"Petäjävesi","2014","Lukiokoulutus",0,0
"Petäjävesi","2014","Ammatillinen koulutus",5,6
"Petäjävesi","2014","Ammattikorkeakoulutus",0,0
"Petäjävesi","2014","Yliopistokoulutus",0,0
"Petäjävesi","2015","Perusopetus",0,0
"Petäjävesi","2015","Perusasteen jälkeinen koulutus yhteensä",5,5
"Petäjävesi","2015","Lukiokoulutus",2,2
"Petäjävesi","2015","Ammatillinen koulutus",3,3
"Petäjävesi","2015","Ammattikorkeakoulutus",0,0
"Petäjävesi","2015","Yliopistokoulutus",0,0
"Petäjävesi","2016","Perusopetus",0,0
"Petäjävesi","2016","Perusasteen jälkeinen koulutus yhteensä",2,1
"Petäjävesi","2016","Lukiokoulutus",2,1
"Petäjävesi","2016","Ammatillinen koulutus",0,0
"Petäjävesi","2016","Ammattikorkeakoulutus",0,0
"Petäjävesi","2016","Yliopistokoulutus",0,0
"Petäjävesi","2017","Perusopetus",0,0
"Petäjävesi","2017","Perusasteen jälkeinen koulutus yhteensä",0,2
